id,time,x1,y1,z1,,,,,,,x2,y2,z2,,,,,,,x3,y3,z3,,,,,,,x4,y4,z4,,,,,,
1080,9,0.94005,1.299675,1.520759,0.846748,1.321069,1.571316,-1.078681,1.708541,1.226627,0.849389,1.737472,-0.491487,0.800395,1.822462,-0.485569,-0.705737,2.146502,-0.688751,-0.730702,2.132401,-0.610947,-0.797306,2.180235,-0.736248,-1.080274,1.638192,1.26656,-1.102868,1.662606,1.095638,0.99791,1.347757,1.660365,0.860357,1.854556,-0.374215
1081,9.008333,0.941088,1.29635,1.526525,0.846937,1.31821,1.575251,-1.078304,1.709448,1.217863,0.843613,1.735638,-0.488195,0.79534,1.820865,-0.481762,-0.705488,2.166898,-0.690898,-0.73101,2.149751,-0.61391,-0.797593,2.198829,-0.738782,-1.08025,1.639244,1.258079,-1.102269,1.663134,1.086952,0.996534,1.345332,1.666816,0.85556,1.85169,-0.370225
1082,9.016667,0.942103,1.293697,1.53216,0.847143,1.315882,1.579094,-1.07787,1.710594,1.208887,0.838112,1.733658,-0.484915,0.790267,1.819131,-0.478113,-0.70586,2.187095,-0.693491,-0.731459,2.166733,-0.617296,-0.798696,2.216914,-0.74137,-1.080123,1.640412,1.249322,-1.101476,1.66366,1.078058,0.995139,1.343466,1.673086,0.850543,1.849056,-0.366293
1083,9.025,0.943001,1.291663,1.537661,0.847256,1.314043,1.582916,-1.077159,1.711717,1.199731,0.832663,1.731684,-0.481588,0.78516,1.817323,-0.474568,-0.706912,2.206993,-0.696456,-0.731989,2.183317,-0.621004,-0.800595,2.234394,-0.74402,-1.079837,1.641771,1.240447,-1.100756,1.664261,1.069033,0.99378,1.342171,1.679088,0.845445,1.846562,-0.362601
1084,9.033333,0.943823,1.290212,1.543039,0.84741,1.312723,1.586718,-1.07629,1.712865,1.190508,0.827322,1.72955,-0.478268,0.779989,1.81514,-0.471098,-0.708562,2.226656,-0.699764,-0.732659,2.199545,-0.625197,-0.80334,2.25133,-0.746678,-1.079461,1.643015,1.23153,-1.100229,1.665153,1.059981,0.992362,1.341515,1.684957,0.840183,1.844112,-0.359017
1085,9.041667,0.944472,1.28938,1.54822,0.847441,1.311857,1.590431,-1.075568,1.714134,1.181385,0.822043,1.727269,-0.474792,0.774797,1.812951,-0.467668,-0.710895,2.245984,-0.703372,-0.733539,2.215356,-0.629643,-0.806889,2.267719,-0.749317,-1.078994,1.644366,1.222522,-1.099869,1.666273,1.050937,0.990948,1.341431,1.690553,0.834774,1.841787,-0.355426
1086,9.05,0.945028,1.289154,1.553187,0.847442,1.311577,1.594022,-1.074903,1.715415,1.172356,0.81697,1.725025,-0.471358,0.769606,1.810623,-0.464224,-0.713911,2.264838,-0.707136,-0.734574,2.230544,-0.634452,-0.81115,2.283551,-0.751775,-1.078427,1.645663,1.213387,-1.09988,1.667712,1.041948,0.989568,1.341842,1.695945,0.829326,1.839411,-0.351836
1087,9.058333,0.945477,1.289463,1.55794,0.847412,1.311837,1.597427,-1.074569,1.716817,1.163267,0.811864,1.722916,-0.468001,0.764344,1.808432,-0.460832,-0.717505,2.283006,-0.710902,-0.735619,2.245241,-0.639395,-0.815959,2.298604,-0.754082,-1.077858,1.647021,1.204258,-1.100314,1.669408,1.032997,0.988111,1.342827,1.701064,0.823642,1.837026,-0.348169
1088,9.066667,0.945884,1.290342,1.562497,0.847302,1.312793,1.600715,-1.074419,1.718299,1.154257,0.806745,1.720904,-0.464706,0.759119,1.806336,-0.457429,-0.721592,2.300527,-0.714605,-0.737067,2.259092,-0.64448,-0.821208,2.31304,-0.756033,-1.077503,1.648236,1.195055,-1.101062,1.671234,1.024092,0.986685,1.344274,1.705891,0.817749,1.83461,-0.344332
1089,9.075,0.946264,1.292002,1.566797,0.847211,1.314252,1.60376,-1.074455,1.719916,1.145278,0.801737,1.719113,-0.461582,0.753798,1.804415,-0.454022,-0.726259,2.317168,-0.718122,-0.738637,2.272081,-0.649629,-0.82683,2.326492,-0.757609,-1.077167,1.649747,1.1859,-1.10199,1.673147,1.01512,0.985293,1.34642,1.710607,0.811651,1.832162,-0.340479
1090,9.083333,0.946762,1.294422,1.570896,0.847166,1.316501,1.606641,-1.074669,1.721536,1.136089,0.796687,1.717508,-0.458428,0.748369,1.802602,-0.450613,-0.73131,2.332854,-0.721319,-0.74037,2.284234,-0.654786,-0.832984,2.339104,-0.758727,-1.076805,1.651406,1.176683,-1.102897,1.675033,1.006086,0.983835,1.348759,1.715194,0.80535,1.829696,-0.336375
1091,9.091667,0.947298,1.297594,1.574869,0.847119,1.319352,1.609336,-1.075214,1.723407,1.126774,0.791462,1.716084,-0.455344,0.742906,1.800953,-0.447267,-0.736614,2.347705,-0.72387,-0.742082,2.295448,-0.659847,-0.839297,2.350687,-0.759448,-1.076793,1.653297,1.16737,-1.103716,1.676707,0.996923,0.982124,1.351922,1.719722,0.798936,1.827312,-0.332277
1092,9.1,0.947876,1.301671,1.578617,0.847147,1.322932,1.611686,-1.076035,1.725344,1.117321,0.7862,1.714626,-0.452202,0.737427,1.799357,-0.444035,-0.741967,2.361097,-0.726446,-0.744102,2.305643,-0.664782,-0.845651,2.361019,-0.759722,-1.076974,1.655353,1.158073,-1.10423,1.678238,0.987622,0.980468,1.355826,1.724219,0.792261,1.825092,-0.328394
1093,9.108333,0.948429,1.306587,1.582144,0.847084,1.327197,1.613728,-1.077019,1.727589,1.107966,0.780711,1.713211,-0.448975,0.731694,1.797612,-0.440757,-0.747302,2.372837,-0.728558,-0.745695,2.314816,-0.669665,-0.851781,2.370129,-0.759655,-1.07746,1.657519,1.148781,-1.104587,1.679687,0.97821,0.978556,1.359986,1.728393,0.785543,1.823056,-0.324555
1094,9.116667,0.948864,1.312426,1.585366,0.846933,1.332122,1.615542,-1.077928,1.729732,1.098396,0.775166,1.711691,-0.445581,0.725545,1.795871,-0.43718,-0.752817,2.38343,-0.730499,-0.747196,2.322649,-0.674643,-0.857543,2.377918,-0.759309,-1.07812,1.659703,1.139531,-1.104797,1.681142,0.968782,0.976309,1.364878,1.732508,0.778736,1.821022,-0.320598
1095,9.125,0.949178,1.319092,1.588391,0.846545,1.337814,1.617163,-1.078746,1.731771,1.088924,0.769319,1.710195,-0.442059,0.719423,1.794072,-0.433748,-0.757652,2.392584,-0.731909,-0.748427,2.32925,-0.679503,-0.862685,2.384312,-0.75892,-1.078691,1.662011,1.130342,-1.104794,1.682534,0.959388,0.973934,1.370533,1.73641,0.771759,1.819158,-0.316745
1096,9.133333,0.949182,1.326591,1.590987,0.84593,1.344106,1.618582,-1.079595,1.733797,1.079587,0.763385,1.708635,-0.438314,0.71304,1.792445,-0.430012,-0.761942,2.400206,-0.73312,-0.74934,2.334795,-0.683993,-0.867092,2.389185,-0.758683,-1.079336,1.664085,1.121138,-1.104822,1.684065,0.950065,0.971473,1.376138,1.739901,0.764894,1.817494,-0.312863
1097,9.141667,0.94876,1.334668,1.593309,0.845046,1.350993,1.619853,-1.080369,1.735767,1.070447,0.75718,1.70741,-0.434636,0.706621,1.790801,-0.426229,-0.765471,2.40627,-0.734436,-0.749802,2.339107,-0.688596,-0.87069,2.392735,-0.758651,-1.079949,1.666097,1.112018,-1.104882,1.685805,0.940779,0.968613,1.382957,1.743188,0.757982,1.815873,-0.308783
1098,9.15,0.947963,1.343719,1.595465,0.843798,1.358451,1.621092,-1.080861,1.737624,1.061412,0.75101,1.706206,-0.430743,0.700144,1.789426,-0.422167,-0.768224,2.410715,-0.735858,-0.749807,2.342136,-0.693394,-0.873352,2.394838,-0.759074,-1.08037,1.667983,1.102963,-1.105033,1.68772,0.931637,0.96575,1.390018,1.746201,0.751083,1.814427,-0.304641
1099,9.158333,0.946874,1.353649,1.597321,0.842229,1.366614,1.622237,-1.081332,1.73941,1.052456,0.744692,1.705325,-0.426794,0.693542,1.788383,-0.418129,-0.770213,2.413639,-0.737574,-0.749086,2.343949,-0.69831,-0.875146,2.395588,-0.760013,-1.080539,1.669682,1.093921,-1.105323,1.689693,0.922691,0.962574,1.397894,1.748927,0.744145,1.813107,-0.300294
1100,9.166667,0.945475,1.364576,1.599042,0.840349,1.375181,1.623487,-1.081563,1.741144,1.043646,0.738408,1.704648,-0.42274,0.68703,1.787507,-0.413972,-0.771155,2.415154,-0.739832,-0.747624,2.344539,-0.703555,-0.875854,2.395002,-0.761739,-1.080492,1.671386,1.085001,-1.105894,1.691754,0.913836,0.959262,1.406649,1.75146,0.737252,1.812019,-0.295888
1101,9.175,0.943604,1.376074,1.600659,0.83832,1.384173,1.624548,-1.081621,1.742659,1.034837,0.732304,1.704285,-0.418628,0.680509,1.78696,-0.409609,-0.771179,2.415243,-0.742711,-0.745593,2.344039,-0.709057,-0.875657,2.393242,-0.764249,-1.080541,1.672961,1.075987,-1.106486,1.693892,0.905037,0.955715,1.416221,1.753769,0.730237,1.811074,-0.291339
1102,9.183333,0.941684,1.389129,1.60222,0.83611,1.393656,1.625643,-1.081952,1.744453,1.02645,0.726294,1.704263,-0.414715,0.673969,1.786468,-0.405351,-0.770344,2.414138,-0.746196,-0.742895,2.342505,-0.714923,-0.874465,2.390426,-0.767632,-1.080679,1.674377,1.067246,-1.107203,1.696031,0.896364,0.951806,1.426649,1.755929,0.72323,1.81026,-0.286778
1103,9.191667,0.939503,1.403157,1.603714,0.833812,1.403543,1.626629,-1.082292,1.746117,1.018022,0.720259,1.704249,-0.410739,0.667448,1.786104,-0.401193,-0.768721,2.411981,-0.750289,-0.739612,2.339995,-0.72124,-0.872432,2.386562,-0.771817,-1.080951,1.67578,1.058481,-1.107919,1.698271,0.887786,0.947841,1.438552,1.758069,0.716162,1.809561,-0.282242
1104,9.2,0.937127,1.418293,1.60509,0.831358,1.413658,1.627587,-1.082935,1.747568,1.009682,0.715052,1.704744,-0.406707,0.660816,1.785858,-0.396892,-0.766375,2.40866,-0.755133,-0.735546,2.336653,-0.727982,-0.869596,2.381618,-0.776805,-1.081356,1.677128,1.049801,-1.108787,1.70032,0.879332,0.943375,1.451253,1.760202,0.70907,1.809031,-0.277722
1105,9.208333,0.934494,1.434572,1.60654,0.829006,1.424148,1.628423,-1.083743,1.749062,1.001395,0.70941,1.705299,-0.402885,0.65438,1.785772,-0.392694,-0.763244,2.404375,-0.760705,-0.730808,2.332526,-0.735335,-0.866076,2.375699,-0.782517,-1.082106,1.678381,1.041318,-1.109649,1.702347,0.870894,0.938459,1.464677,1.762191,0.701985,1.808772,-0.273311
1106,9.216667,0.931624,1.451725,1.608083,0.826689,1.435137,1.629033,-1.084714,1.750277,0.993159,0.703923,1.705925,-0.399074,0.648135,1.785831,-0.388687,-0.759401,2.399167,-0.767211,-0.725425,2.327315,-0.743341,-0.861795,2.368715,-0.789003,-1.08302,1.67965,1.032766,-1.11075,1.70427,0.862584,0.932965,1.478963,1.764294,0.69499,1.808623,-0.269001
1107,9.225,0.928253,1.469601,1.60968,0.824309,1.44642,1.629531,-1.086432,1.751812,0.985148,0.698685,1.706716,-0.395414,0.642012,1.785954,-0.384629,-0.754815,2.392828,-0.774499,-0.719416,2.321316,-0.751998,-0.856763,2.360778,-0.79626,-1.084391,1.680877,1.024421,-1.111913,1.706148,0.854255,0.926832,1.493943,1.766422,0.688225,1.808493,-0.264663
1108,9.233333,0.924327,1.488063,1.611405,0.821871,1.458049,1.629956,-1.088357,1.752995,0.976983,0.693626,1.707566,-0.391699,0.636164,1.786219,-0.380568,-0.749283,2.385376,-0.782588,-0.712637,2.314168,-0.76122,-0.850965,2.352116,-0.804173,-1.086213,1.682122,1.016064,-1.113224,1.707912,0.845856,0.920016,1.50962,1.768581,0.681707,1.808499,-0.260359
1109,9.241667,0.919773,1.507109,1.613299,0.819315,1.470238,1.630275,-1.090826,1.754335,0.969019,0.688678,1.70858,-0.387999,0.630682,1.786846,-0.376761,-0.742887,2.37729,-0.791975,-0.70523,2.306246,-0.771127,-0.844224,2.342813,-0.81277,-1.088415,1.683237,1.007743,-1.114676,1.70953,0.837538,0.91256,1.526001,1.770667,0.675584,1.808617,-0.256167
1110,9.25,0.914378,1.526742,1.615246,0.816472,1.483024,1.630627,-1.093598,1.755625,0.960972,0.683742,1.709657,-0.384279,0.625376,1.787594,-0.372773,-0.735423,2.367946,-0.801394,-0.69716,2.297272,-0.781488,-0.836707,2.332938,-0.82199,-1.090883,1.684462,0.999533,-1.116318,1.711021,0.829249,0.904189,1.542992,1.77287,0.669825,1.808809,-0.251998
1111,9.258333,0.908255,1.546937,1.617306,0.813287,1.496557,1.630967,-1.096654,1.756813,0.952951,0.678872,1.710646,-0.380665,0.620392,1.788628,-0.369111,-0.727211,2.357965,-0.81177,-0.688376,2.287486,-0.792157,-0.828393,2.322367,-0.831972,-1.09325,1.685745,0.991368,-1.118248,1.712339,0.820981,0.895041,1.560367,1.775031,0.664433,1.809236,-0.247937
1112,9.266667,0.900972,1.56773,1.619547,0.809736,1.510483,1.631274,-1.099932,1.757945,0.944906,0.67396,1.711695,-0.377109,0.615346,1.789514,-0.365226,-0.718315,2.347141,-0.822584,-0.679087,2.276816,-0.803149,-0.819374,2.311179,-0.842737,-1.095957,1.686815,0.983214,-1.120408,1.713566,0.812771,0.884987,1.578044,1.777207,0.659322,1.809725,-0.244082
1113,9.275,0.892862,1.5888,1.621939,0.806033,1.524659,1.631698,-1.103266,1.758963,0.936912,0.669076,1.712761,-0.373745,0.610838,1.790876,-0.361688,-0.708659,2.335515,-0.833699,-0.669245,2.265302,-0.81433,-0.809601,2.29915,-0.853609,-1.098911,1.687661,0.975073,-1.122739,1.714575,0.804618,0.874279,1.595476,1.779484,0.654567,1.810475,-0.240242
1114,9.283333,0.884006,1.609768,1.624345,0.80194,1.539303,1.632034,-1.106902,1.759849,0.928848,0.66437,1.713686,-0.369962,0.606235,1.791756,-0.357998,-0.698404,2.323126,-0.845199,-0.658881,2.253039,-0.825579,-0.799166,2.286427,-0.865572,-1.101934,1.688456,0.967016,-1.125232,1.715459,0.796474,0.862941,1.612716,1.781722,0.650015,1.811259,-0.236611
1115,9.291667,0.874312,1.630534,1.626746,0.797029,1.554507,1.63238,-1.110844,1.760487,0.920982,0.659707,1.714471,-0.366494,0.601945,1.792917,-0.354525,-0.687382,2.309836,-0.856902,-0.647934,2.23986,-0.836704,-0.788176,2.273117,-0.877494,-1.105212,1.68898,0.95896,-1.127983,1.716246,0.788355,0.851123,1.629654,1.783931,0.645591,1.812291,-0.23312
1116,9.3,0.863893,1.650951,1.629176,0.791502,1.570053,1.632852,-1.114895,1.760828,0.913117,0.65528,1.715248,-0.362844,0.597838,1.793956,-0.351312,-0.675707,2.295673,-0.868846,-0.636615,2.225639,-0.847999,-0.776325,2.259096,-0.890106,-1.108493,1.689435,0.950894,-1.130912,1.716899,0.780256,0.838963,1.646475,1.785994,0.641307,1.813302,-0.229742
1117,9.308333,0.852836,1.670778,1.631448,0.785572,1.58544,1.633542,-1.119212,1.761073,0.905249,0.650607,1.715828,-0.359284,0.593799,1.794943,-0.348116,-0.663265,2.280602,-0.880828,-0.624817,2.21053,-0.859098,-0.763957,2.244585,-0.902857,-1.111931,1.689567,0.942732,-1.134034,1.717329,0.772181,0.826619,1.663028,1.788008,0.637152,1.81447,-0.226591
1118,9.316667,0.841205,1.690113,1.633598,0.77918,1.600791,1.634485,-1.123484,1.760899,0.897222,0.646117,1.716325,-0.355684,0.589774,1.795808,-0.345057,-0.650174,2.26479,-0.892641,-0.612709,2.194478,-0.870055,-0.750908,2.229575,-0.915723,-1.115359,1.689499,0.934574,-1.137282,1.717547,0.764118,0.813899,1.679569,1.789884,0.633045,1.815696,-0.223563
1119,9.325,0.828988,1.708839,1.635699,0.772363,1.615978,1.635546,-1.127972,1.760784,0.889254,0.641764,1.716724,-0.351945,0.585935,1.796714,-0.34179,-0.636854,2.248162,-0.904438,-0.600366,2.177554,-0.880738,-0.737492,2.213954,-0.928509,-1.11899,1.689275,0.926391,-1.140639,1.717545,0.755874,0.800671,1.696065,1.791696,0.629024,1.81692,-0.220591
1120,9.333333,0.81614,1.72721,1.63763,0.765273,1.631038,1.636636,-1.13217,1.760536,0.881062,0.637209,1.71683,-0.348591,0.581769,1.79742,-0.339168,-0.623085,2.230774,-0.915734,-0.587961,2.159805,-0.89119,-0.723833,2.197978,-0.941448,-1.122505,1.689051,0.918147,-1.143955,1.71719,0.747559,0.786755,1.712334,1.793277,0.625043,1.818097,-0.217711
1121,9.341667,0.802687,1.745186,1.639236,0.757981,1.645982,1.637671,-1.136539,1.759918,0.872563,0.632704,1.716995,-0.345105,0.57792,1.797997,-0.336191,-0.609338,2.212799,-0.92677,-0.575617,2.141493,-0.901464,-0.709968,2.181107,-0.954375,-1.126135,1.688647,0.909723,-1.14734,1.716532,0.739078,0.772217,1.728424,1.79461,0.621148,1.819223,-0.214961
1122,9.35,0.788712,1.762793,1.640649,0.750689,1.66082,1.638518,-1.140888,1.759264,0.863958,0.628089,1.717085,-0.341586,0.57414,1.798557,-0.333398,-0.595741,2.19415,-0.937674,-0.563379,2.122447,-0.911441,-0.696136,2.163273,-0.967226,-1.129833,1.688127,0.901197,-1.150742,1.715593,0.730454,0.757123,1.744112,1.795544,0.617294,1.820342,-0.212176
1123,9.358333,0.773979,1.780184,1.641749,0.743424,1.67564,1.639281,-1.14515,1.758477,0.854984,0.623463,1.717011,-0.338046,0.570316,1.799121,-0.330454,-0.58253,2.175043,-0.948501,-0.551197,2.102948,-0.921351,-0.682408,2.144859,-0.98016,-1.133484,1.687472,0.892397,-1.154119,1.714373,0.721586,0.741451,1.759298,1.796256,0.613464,1.821465,-0.209368
1124,9.366667,0.758652,1.796986,1.642359,0.736028,1.690487,1.63977,-1.149474,1.757499,0.845788,0.619238,1.716473,-0.334255,0.566515,1.79962,-0.32753,-0.569396,2.155053,-0.959227,-0.539062,2.082719,-0.931166,-0.668665,2.125374,-0.992904,-1.137231,1.686793,0.883507,-1.15753,1.71294,0.712538,0.725269,1.774213,1.796415,0.609709,1.822569,-0.206523
1125,9.375,0.742585,1.813285,1.642507,0.728084,1.705233,1.63996,-1.15356,1.756535,0.836415,0.615034,1.716439,-0.330364,0.562621,1.800014,-0.324411,-0.556149,2.134009,-0.969851,-0.526883,2.061561,-0.940992,-0.654842,2.104808,-1.005573,-1.141,1.686079,0.874503,-1.160881,1.711249,0.703317,0.708551,1.78873,1.796001,0.60595,1.823603,-0.203612
1126,9.383333,0.725705,1.828805,1.641984,0.719936,1.719925,1.639874,-1.157661,1.75536,0.826851,0.610715,1.716449,-0.326705,0.558716,1.80044,-0.321254,-0.54273,2.112073,-0.980337,-0.514701,2.03949,-0.950727,-0.641027,2.083661,-1.017897,-1.144655,1.685168,0.865428,-1.164258,1.709354,0.694042,0.69115,1.802618,1.795092,0.602212,1.824642,-0.200647
1127,9.391667,0.708104,1.843394,1.640747,0.711347,1.734436,1.639569,-1.161524,1.75413,0.817295,0.606479,1.716651,-0.32301,0.554738,1.800674,-0.317906,-0.528803,2.089039,-0.990471,-0.502331,2.016085,-0.960469,-0.626834,2.062069,-1.029864,-1.148181,1.68419,0.856203,-1.167744,1.707371,0.684727,0.673397,1.815646,1.793509,0.598457,1.82556,-0.197547
1128,9.4,0.68962,1.856912,1.638737,0.702309,1.748726,1.63887,-1.165312,1.752756,0.807745,0.602346,1.716957,-0.319345,0.550656,1.801025,-0.314536,-0.514361,2.064916,-1.000566,-0.489831,1.991346,-0.970354,-0.612187,2.040054,-1.041638,-1.151582,1.683188,0.846979,-1.171235,1.705322,0.675388,0.655219,1.827992,1.791443,0.594684,1.826434,-0.194436
1129,9.408333,0.670396,1.869154,1.636085,0.692951,1.762523,1.638187,-1.168988,1.751428,0.798076,0.598333,1.717302,-0.315573,0.546593,1.801281,-0.311047,-0.499228,2.039751,-1.010816,-0.477383,1.96546,-0.980306,-0.597244,2.017598,-1.053343,-1.155017,1.682035,0.837722,-1.174773,1.70323,0.666013,0.636679,1.839435,1.788749,0.590873,1.827242,-0.191164
1130,9.416667,0.650403,1.880237,1.632734,0.683149,1.776363,1.637088,-1.172646,1.750065,0.788338,0.594382,1.717623,-0.311843,0.542459,1.801605,-0.307555,-0.483957,2.013456,-1.021553,-0.464939,1.938795,-0.990467,-0.582175,1.994603,-1.065116,-1.158544,1.680919,0.828408,-1.178272,1.701127,0.656555,0.617633,1.850057,1.785649,0.587073,1.828133,-0.187875
1131,9.425,0.629825,1.889835,1.629074,0.672231,1.789668,1.636017,-1.176287,1.748682,0.778517,0.590492,1.71794,-0.308151,0.538445,1.801841,-0.304033,-0.468826,1.986334,-1.032987,-0.452682,1.911484,-1.000727,-0.567316,1.970736,-1.077163,-1.162117,1.679852,0.818953,-1.181827,1.698941,0.646982,0.598418,1.860013,1.782122,0.583438,1.829143,-0.184579
1132,9.433333,0.608975,1.898007,1.625039,0.660888,1.802619,1.634694,-1.180096,1.747264,0.76847,0.586585,1.718117,-0.304297,0.534523,1.802176,-0.300482,-0.454214,1.958474,-1.044966,-0.441222,1.88398,-1.010776,-0.553002,1.945899,-1.089366,-1.16591,1.678596,0.809384,-1.185403,1.696713,0.637245,0.579263,1.868994,1.778492,0.579993,1.830019,-0.181294
1133,9.441667,0.588059,1.90487,1.620984,0.648752,1.815131,1.632994,-1.18413,1.745795,0.758309,0.582626,1.718497,-0.300274,0.530775,1.802671,-0.296919,-0.440477,1.930016,-1.057188,-0.430597,1.856079,-1.020661,-0.539461,1.920087,-1.101579,-1.169895,1.677396,0.799622,-1.188876,1.694457,0.627286,0.560297,1.877168,1.774838,0.576523,1.831092,-0.178084
1134,9.45,0.567339,1.910389,1.61678,0.6359,1.826941,1.631041,-1.188243,1.744361,0.747873,0.578474,1.718752,-0.296239,0.527095,1.803282,-0.293295,-0.427455,1.901109,-1.069203,-0.420466,1.827959,-1.030488,-0.526734,1.893346,-1.113603,-1.174021,1.676238,0.789692,-1.192347,1.692131,0.617208,0.541676,1.884362,1.771309,0.573187,1.832384,-0.174732
1135,9.458333,0.54706,1.914917,1.612521,0.623178,1.83874,1.629258,-1.192299,1.743018,0.737231,0.574098,1.719195,-0.292105,0.523365,1.803882,-0.289585,-0.41595,1.872057,-1.07986,-0.411418,1.799842,-1.039234,-0.514808,1.866095,-1.125104,-1.178176,1.675263,0.779661,-1.195818,1.689753,0.607027,0.523407,1.890685,1.767647,0.569876,1.83358,-0.171375
1136,9.466667,0.527577,1.918496,1.608344,0.609892,1.849642,1.627142,-1.196231,1.741673,0.726429,0.569736,1.719691,-0.288207,0.519658,1.804577,-0.285928,-0.40542,1.842738,-1.089392,-0.403333,1.771502,-1.04694,-0.503791,1.838477,-1.135967,-1.182211,1.67437,0.769464,-1.199057,1.687344,0.596589,0.505326,1.896219,1.763828,0.566574,1.834637,-0.167935
1137,9.475,0.509006,1.921375,1.603899,0.596335,1.859736,1.624859,-1.199981,1.740455,0.715306,0.565955,1.720284,-0.284295,0.516003,1.805355,-0.28219,-0.395655,1.813346,-1.097657,-0.39628,1.742943,-1.05366,-0.493167,1.810721,-1.145905,-1.186272,1.673506,0.759208,-1.202071,1.684668,0.586125,0.487519,1.901175,1.759953,0.563185,1.835592,-0.164335
1138,9.483333,0.491192,1.923381,1.599671,0.582761,1.869547,1.622551,-1.203489,1.739269,0.704235,0.562214,1.720948,-0.280609,0.512471,1.806181,-0.278512,-0.386913,1.783789,-1.104674,-0.390207,1.714179,-1.059561,-0.48322,1.782901,-1.155068,-1.19035,1.672801,0.748935,-1.204764,1.682147,0.575604,0.47005,1.905443,1.755901,0.559584,1.836559,-0.160688
1139,9.491667,0.474157,1.924807,1.595312,0.569361,1.878726,1.620237,-1.207151,1.738238,0.693279,0.558761,1.722074,-0.276887,0.508891,1.807324,-0.274944,-0.378683,1.753834,-1.111112,-0.384908,1.685186,-1.064996,-0.473918,1.75483,-1.163513,-1.194557,1.671962,0.738586,-1.207156,1.679655,0.565083,0.452803,1.90893,1.751892,0.555778,1.837471,-0.156991
1140,9.5,0.457865,1.925672,1.590936,0.555856,1.887402,1.617816,-1.210624,1.737085,0.682433,0.555786,1.723783,-0.273428,0.505547,1.808325,-0.271488,-0.371451,1.723645,-1.117008,-0.380371,1.655803,-1.070123,-0.465219,1.726466,-1.171415,-1.198816,1.671069,0.728461,-1.209334,1.677391,0.554679,0.436251,1.91169,1.747653,0.552026,1.838207,-0.153231
1141,9.508333,0.442113,1.925832,1.586452,0.542329,1.895543,1.615249,-1.213957,1.735745,0.671931,0.552235,1.724808,-0.270155,0.5024,1.809515,-0.2682,-0.364073,1.692627,-1.123242,-0.376107,1.626279,-1.07502,-0.457249,1.697755,-1.179058,-1.202937,1.670148,0.718476,-1.211479,1.675425,0.544573,0.419404,1.913666,1.743171,0.548274,1.838989,-0.149644
